韻	字	簡化字	推導音	校正音	註
u	哹		fu2		
u	娪		wu2		
u	峹		tu2		
u	峿		wu2		
u	徒		tu2		
u	捈		tu2		
u	捊		pu2		
u	栿		fu2		
u	殊		chu2		
u	浮		fu2		
u	浯		wu2		
u	涂		chu2		
u	涂		tu2		
u	砮		nu2		
u	秫		shu2		
u	罜		du2		
u	荹		pu2		
u	荼		tu2		
u	莁		wu2		
u	蚨		fu2		
u	袕		shu2		
u	逐		zhu2		
u	途		tu2		
u	隺		hu2		
u	䊀		hu2		
u	䍖		fu2		
u	䞞		fu2		
u	䴰		shu2		
u	匐		fu2		
u	啚		tu2		
u	壷		hu2		
u	婌		shu2		
u	孰		shu2		
u	屠		chu2		
u	屠		tu2		
u	崪		zu2		
u	捽		zu2		
u	掊		fu2		
u	掊		pu2		
u	斛		hu2		
u	族		zu2		
u	桴		fu2		
u	梌		tu2		
u	梧		wu2		
u	涪		fu2		
u	淑		shu2		
u	烰		fu2		
u	焀		hu2		
u	玈		lu2		
u	珸		wu2		
u	琈		fu2		
u	瓠		hu2		
u	祦		wu2		
u	符		fu2		
u	笯		nu2		
u	舳		zhu2		
u	菔		fu2		
u	菟		tu2		
u	菩		pu2		
u	著		chu2		
u	虖	呼	hu2		
u	虙		fu2		
u	術	术	shu2		
u	袱		fu2		
u	㡔		mu2		
u	㭸		tu2		
u	㻍		wu2		
u	㼱		rhu2		
u	厨		chu2		
u	堗		du2		
u	壺	壶	hu2		
u	尳		hu2		
u	属		shu2		
u	揬		du2		
u	搰		hu2		
u	棓		fu2		
u	棴		fu2		
u	椊		zu2		
u	湖		hu2		
u	滁		chu2		
u	無	无	wu2		
u	猢		hu2		
u	瓿		fu2		
u	稌		chu2		
u	筑		zhu2		
u	絥		fu2		
u	罦	罘	fu2		
u	菐		bu2		
u	葖		du2		
u	葡		pu2		
u	葫		hu2		
u	蒢		chu2		
u	裒		pu2		
u	豠		chu2		
u	軸	轴	zhu2		
u	復	复	fu2		
u	㨡		hu2		
u	䓊		wu2		
u	塗	涂	tu2		
u	媰		chu2		
u	嫫		mu2		
u	嵞		tu2		
u	摸		mu2		
u	椱		fu2		
u	澓		fu2		
u	瑇		du2		
u	瑚		hu2		
u	瘏		tu2		
u	筡		tu2		
u	粰		fu2		
u	耡	助	chu2		
u	腯		du2		
u	艀		fu2		
u	蒘		rhu2		
u	蒤		tu2		
u	蒱		pu2		
u	蒲		pu2		
u	蓫		zhu2		
u	蜀		shu2		
u	蜅		pu2		
u	蜈		wu2		
u	蜉		fu2		
u	蜍		chu2		
u	裯		chu2		
u	趎		chu2		
u	鈯		du2		
u	鉏		chu2		
u	鉜		fu2		
u	颫		fu2		
u	鳧	凫	fu2		
u	滑		hu2		
u	㾰		hu2		
u	䍌		fu2		
u	䍌		pu2		
u	䏽		pu2		
u	䣄		tu2		
u	僕	仆	bu2		
u	圖	图	tu2		
u	塾		shu2		
u	摹		mu2		
u	榑		fu2		
u	模		mu2		
u	碡		du2		
u	碡		zhu2		
u	箁		pu2		
u	箙		fu2		
u	膜		mu2		
u	蔛		hu2		
u	誣	诬	wu2		
u	酴		tu2		
u	酺		pu2		
u	銖	铢	chu2		
u	㒔		du2		
u	㒔		shu2		
u	㾻		chu2		
u	㿥		hu2		
u	䅳		chu2		
u	䚝		zu2		
u	䨗		fu2		
u	噊		shu2		
u	墲		mu2		
u	墲		wu2		
u	幞		fu2		
u	廚	厨	chu2		
u	憮	怃	wu2		
u	槲		hu2		
u	潏		shu2		
u	熟		shu2		
u	箶		hu2		
u	篨		chu2		
u	糊		hu2		
u	蕧		fu2		
u	蕪	芜	wu2		
u	蝥		wu2		
u	蝳		du2		
u	蝴		hu2		
u	銼	锉	zu2		
u	鋘		wu2		
u	鋤	锄	chu2		
u	駑	驽	nu2		
u	魱		hu2		
u	暴		bu2		
u	㢚		lu2		
u	㯛		hu2		
u	㲫		bu2		
u	䃞		shu2		
u	䅷		tu2		
u	䖘		tu2		
u	䤅		tu2		
u	儒		rhu2		
u	樸	朴	bu2		
u	樸	朴	pu2		
u	橅		mu2		
u	獨	独	du2		
u	璑		wu2		
u	篴		zhu2		
u	縠		hu2		
u	翯		hu2		
u	膴		wu2		
u	螜		hu2		
u	輹		fu2		
u	醐		hu2		
u	頶		hu2		
u	盧	卢	lu2		
u	㽇		hu2		
u	䈸		hu2		
u	䈻		pu2		
u	䔕		pu2		
u	儥		du2		
u	儲	储	chu2		
u	匵		du2		
u	嚅		rhu2		
u	嬬		rhu2		
u	懦		rhu2		
u	濡		rhu2		
u	獳		rhu2		
u	瞨		bu2		
u	瞴		wu2		
u	穙		bu2		
u	薷		rhu2		
u	襆		fu2		
u	觳		hu2		
u	謨	谟	mu2		
u	鍍	镀	tu2		
u	鍎		du2		
u	餬	糊	hu2		
u	駼		tu2		
u	鴽		rhu2		
u	㻿		shu2		
u	䉉		hu2		
u	䉑		mu2		
u	䉑		wu2		
u	䍢		wu2		
u	䑑		bu2		
u	䗱		bu2		
u	䢱		du2		
u	䯽		pu2		
u	䱐		fu2		
u	䳕		fu2		
u	嬻		du2		
u	幮		chu2		
u	瀆	渎	du2		
u	瀑		bu2		
u	璹		shu2		
u	礐		hu2		
u	臑		rhu2		
u	藸		chu2		
u	襡		du2		
u	襡		shu2		
u	躇		chu2		
u	雛	雏	chu2		
u	馥		fu2		
u	鯃		wu2		
u	鵌		tu2		
u	鵐		wu2		
u	鵠	鹄	hu2		
u	麌		wu2		
u	䣝		tu2		
u	嚧		lu2		
u	壚	垆	lu2		
u	攎		lu2		
u	曝		bu2		
u	櫝	椟	du2		
u	櫥	橱	chu2		
u	殰		du2		
u	瀘	泸	lu2		
u	牘	牍	du2		
u	犢	犊	du2		
u	獹		lu2		
u	瓄		du2		
u	蠋		zhu2		
u	襦		rhu2		
u	譕		wu2		
u	蹰		chu2		
u	轐		bu2		
u	鞴		fu2		
u	鵩		fu2		
u	蘆	芦	lu2		
u	㪭		lu2		
u	櫨	栌	lu2		
u	瓐		lu2		
u	皾		du2		
u	繻		rhu2		
u	臚	胪	lu2		
u	蠕		rhu2		
u	襩		shu2		
u	躅		zhu2		
u	鏷	镤	bu2		
u	鰒	鳆	fu2		
u	鶘	鹕	hu2		
u	鶟		du2		
u	鶻	鹘	hu2		
u	鼯		wu2		
u	爐	炉	lu2		
u	㿖		lu2		
u	䞕		rhu2		
u	䮱		zhu2		
u	屬	属	shu2		
u	醹		rhu2		
u	鐲	镯	shu2		
u	鱁		zhu2		
u	鶵		chu2		
u	䫳		du2		
u	籚		lu2		
u	纑		lu2		
u	罏		lu2		
u	艫	舻	lu2		
u	蠦		lu2		
u	豄		du2		
u	贕		du2		
u	贖	赎	shu2		
u	躕	蹰	chu2		
u	韣		du2		
u	韣		shu2		
u	驈		shu2		
u	髑		du2		
u	鷵		tu2		
u	鼵		du2		
u	齬	龉	wu2		
u	讀	读	du2		
u	䮷		du2		
u	䰰		rhu2		
u	䴆		bu2		
u	䶜		hu2		
u	轤	轳	lu2		
u	顬		rhu2		
u	鱊		shu2		
u	鷡		wu2		
u	鑪	炉	lu2		
u	韇		du2		
u	欘		shu2		
u	纛		du2		
u	顱	颅	lu2		
u	髗		lu2		
u	鱬		rhu2		
u	䰕		lu2		
u	䙱		shu2		
u	蠾		shu2		
u	蠾		zhu2		
u	鱸	鲈	lu2		
u	鸕	鸬	lu2		
u	黷	黩	du2		
u	鑿	凿	zu2		
u	黸		lu2		
u	讟		du2		
u	𠀒		hu2		
u	𠴱		hu2		
u	𠻚		mu2		
u	𡕡		bu2		
u	𡦄		fu2		
u	𡫾		rhu2		
u	𡰅		hu2		
u	𡴛		du2		
u	𡶒		fu2		
u	𡹆		du2		
u	𡿮		du2		
u	𢀼		fu2		
u	𢃀		wu2		
u	𢃶		du2		
u	𢎦		chu2		
u	𢐸		lu2		
u	𢜮		wu2		
u	𢞦		fu2		
u	𢺻		fu2		
u	𣀣		fu2		
u	𣔻		du2		
u	𣘧		fu2		
u	𣘻		tu2		
u	𣝗		hu2		
u	𣨐		cu2		
u	𣫈		hu2		
u	𣹬		hu2		
u	𣻜		fu2		
u	𣻥		fu2		
u	𣿆		fu2		
u	𤌍		hu2		
u	𤙛		tu2		
u	𤟩		du2		
u	𤮧		lu2		
u	𤱽		fu2		
u	𤸑		fu2		
u	𤺈		tu2		
u	𥐁		bu2		
u	𥨍		fu2		
u	𥪋		fu2		
u	𥰛		fu2		
u	𥶜		hu2		
u	𦌬		wu2		
u	𦑹		fu2		
u	𦔅		du2		
u	𦔾		fu2		
u	𦖼		hu2		
u	𦗣		hu2		
u	𦤂		chu2		
u	𦨈		fu2		
u	𦨳		wu2		
u	𦩤		du2		
u	𦬸		zhu2		
u	𦺇		du2		
u	𦽏		fu2		
u	𦿀		chu2		
u	𦿊		lu2		
u	𧂔		hu2		
u	𧄔		chu2		
u	𧆨		lu2		
u	𧇄		lu2		
u	𧋋		wu2		
u	𧍵		hu2		
u	𧏿		zhu2		
u	𧑐		shu2		
u	𧛞		hu2		
u	𧥱		fu2		
u	𧱑		chu2		
u	𨋩		fu2		
u	𨌥		fu2		
u	𨑒		tu2		
u	𨚴		rhu2		
u	𨡭		mu2		
u	𨴬		hu2		
u	𨷙		shu2		
u	𨼊		wu2		
u	𨽍		du2		
u	𨾵		rhu2		
u	𩊙		fu2		
u	𩋟		fu2		
u	𩌮		shu2		
u	𩎧		fu2		
u	𩑶		hu2		
u	𩚭		pu2		
u	𩢰		fu2		
u	𩩠		zu2		
u	𪁙		wu2		
u	𪃃		fu2		
u	𪆷		chu2		
u	𪇆		du2		
u	𪋯		rhu2		
u	𪍒		hu2		
u	𪏻		hu2		
u	𪕱		hu2		
u	𪘧		zu2		
u	丶		zhu3		
u	亍		zhu4		
u	土		du4		
u	土		tu3		
u	互		hu4		
u	五		wu3		
u	仆		fu4		
u	仆		pu4		
u	午		wu3		
u	夃		gu3		
u	戶	户	hu4		
u	户		hu4		
u	戸		hu4		
u	父		fu3		
u	父		fu4		
u	不		fu3		
u	主		zhu3		
u	付		fu4		
u	古		gu3		
u	宁		zhu4		
u	布		bu4		
u	戊		mu4		
u	母		mu3		
u	疋		shu3		
u	仵		wu3		
u	伍		wu3		
u	伏		fu4		
u	冱		hu4		
u	吐		tu3		
u	吐		tu4		
u	奼		du4		
u	如		rhu4		
u	戍		shu4		
u	汙	污	wu4		
u	汝		rhu3		
u	缶		fu3		
u	芏		tu3		
u	芐		hu4		
u	㕆		du3		
u	㕆		hu4		
u	㕮		fu4		
u	估		gu3		
u	伹		zu4		
u	佇	伫	zhu4		
u	佈	布	bu4		
u	住		zhu4		
u	作		zu4		
u	助		zhu4		
u	努		nu3		
u	否		fu3		
u	妒		du4		
u	帍		hu4		
u	忤		wu4		
u	抒		shu4		
u	杜		du4		
u	步		bu4		
u	牡		mu3		
u	甫		fu3		
u	肗		rhu3		
u	肚		du3		
u	肚		du4		
u	迕		wu4		
u	阻		zhu3		
u	阻		zhu4		
u	阼		zu4		
u	附		fu4		
u	㹥		zhu4		
u	乳		rhu3		
u	兔		tu4		
u	咐		fu4		
u	固		gu4		
u	坿		fu4		
u	妬		du4		
u	姆		mu4		
u	孥		nu3		
u	宔		zhu3		
u	岵		hu4		
u	府		fu3		
u	弣		fu3		
u	弩		nu3		
u	怖		pu4		
u	怙		hu4		
u	戽		hu3		
u	戽		hu4		
u	所		shu3		
u	抪		bu4		
u	拄		zhu3		
u	拇		mu3		
u	拊		fu3		
u	斧		fu3		
u	旿		wu3		
u	昈		hu4		
u	杵		chu3		
u	杼		shu4		
u	杼		zhu4		
u	枑		hu4		
u	枓		zhu3		
u	武		wu3		
u	沽		gu3		
u	沽		gu4		
u	泝	溯	su4		
u	注		zhu4		
u	秅		du4		
u	股		gu3		
u	苦		ku3		
u	苦		ku4		
u	苧	苎	zhu4		
u	苺	莓	mu4		
u	茂		mu4		
u	茅		zhu4		
u	虎		hu3		
u	阜		fu4		
u	䟔		fu4		
u	侮		wu3		
u	俌		fu3		
u	俎		zhu3		
u	咮		zhu4		
u	壴		zhu4		
u	姥		mu3		
u	峔		mu3		
u	敄		wu3		
u	敄		wu4		
u	故		gu4		
u	某		mu3		
u	柠		chu3		
u	柱		zhu3		
u	柱		zhu4		
u	洳		rhu4		
u	洿		hu4		
u	炷		zhu3		
u	炷		zhu4		
u	牯		gu3		
u	珇		zu3		
u	祖		zu3		
u	祚		zu4		
u	祜		hu4		
u	胕		fu4		
u	胙		zu4		
u	胟		mu3		
u	茹		rhu3		
u	茹		rhu4		
u	訃	讣	fu4		
u	負	负	fu4		
u	赴		fu4		
u	郙		fu3		
u	除		zhu4		
u	怒		nu3		
u	怒		nu4		
u	度		du4		
u	㤱		fu3		
u	㤱		fu4		
u	㲓		shu4		
u	㼋		rhu3		
u	㽽		gu4		
u	㾈		fu4		
u	䇘		hu4		
u	俯		fu3		
u	凅	涸	gu4		
u	剖		fu3		
u	剖		pu3		
u	務	务	wu4		
u	厝		cu4		
u	哺		bu4		
u	圃		bu3		
u	圃		bu4		
u	娛	娱	wu4		
u	庫	库	ku4		
u	恕		shu4		
u	悇		chu4		
u	悑		pu4		
u	悟		wu4		
u	悮		wu4		
u	捂		wu4		
u	捒		shu4		
u	捕		bu4		
u	浦		pu3		
u	畝	亩	mu3		
u	畞		mu3		
u	疰		zhu4		
u	眝		zhu4		
u	砮		nu3		
u	祩		zhu4		
u	秠		fu3		
u	秨		zu4		
u	竚		zhu4		
u	紑		fu3		
u	紓	纾	shu4		
u	素		su4		
u	缹		fu3		
u	罜		zhu4		
u	罟		gu3		
u	羖		gu3		
u	胯		ku4		
u	荰		du4		
u	荹		bu4		
u	莽		mu3		
u	蚥		fu4		
u	袝		fu4		
u	逗		zhu4		
u	逜		wu4		
u	部		bu4		
u	釜		fu4		
u	陚		fu4		
u	陼		zhu3		
u	㭩		lu3		
u	䇢		ku3		
u	䍆		zhu3		
u	䖏		chu4		
u	䘢		zhu3		
u	䜴		chu4		
u	䞤		fu3		
u	䦌		chu4		
u	做		zu4		
u	偩		fu4		
u	副		fu4		
u	啎		wu4		
u	埠		bu4		
u	埡	垭	wu3		
u	埡	垭	wu4		
u	培		bu4		
u	堵		du3		
u	娬		wu3		
u	婄		bu4		
u	婄		pu3		
u	婏		fu4		
u	婟		hu4		
u	婦	妇	fu4		
u	帾		du3		
u	庶		shu4		
u	扈		hu4		
u	掊		bu3		
u	措		cu4		
u	晤		wu4		
u	渚		zhu3		
u	烳		pu3		
u	牾		wu4		
u	瓠		hu4		
u	秺		du4		
u	笯		nu4		
u	粗		zu4		
u	紵		zhu4		
u	組	组	zu3		
u	羜		zhu4		
u	脯		fu3		
u	菆		chu4		
u	菟		tu4		
u	菩		fu4		
u	萀		hu3		
u	著		zhu3		
u	著		zhu4		
u	處	处	chu3		
u	處	处	chu4		
u	蚹		fu4		
u	蛀		zhu4		
u	袤		mu4		
u	袴		ku4		
u	觕		zu4		
u	野		shu4		
u	隃		shu4		
u	鹵	卤	lu3		
u	㓃		du4		
u	㡏		shu4		
u	㡔		wu4		
u	㨐		bu3		
u	㫹		shu4		
u	㰴		pu4		
u	㳻		cu4		
u	㷆		fu4		
u	䎷		fu4		
u	䎷		zhu4		
u	䝪		shu3		
u	䧞		fu4		
u	傃		su4		
u	傅		fu4		
u	募		mu4		
u	婺		wu4		
u	富		fu4		
u	尌		shu4		
u	嵀		zhu4		
u	嵍		wu4		
u	普		pu3		
u	暏		du3		
u	暑		shu3		
u	棝		gu4		
u	楛		hu4		
u	楮		chu3		
u	楮		du3		
u	殕		fu3		
u	渡		du4		
u	焸		gu3		
u	煑		zhu3		
u	煮		zhu3		
u	犃		bu4		
u	珷		wu3		
u	琥		hu3		
u	瓿		bu4		
u	畮		mu3		
u	疎		shu4		
u	疏		shu4		
u	痞		fu3		
u	秿		fu4		
u	稌		tu3		
u	絝		ku4		
u	絮		chu4		
u	腑		fu3		
u	萯		fu4		
u	裋		shu4		
u	補	补	bu3		
u	訴	诉	su4		
u	註	注	zhu4		
u	詁	诂	gu3		
u	詛	诅	zhu4		
u	詝		zhu3		
u	貯	贮	zhu3		
u	貿	贸	mu4		
u	跓		zhu4		
u	跗		fu4		
u	軴		zhu4		
u	鄔	邬	wu3		
u	酤		gu4		
u	酤		hu4		
u	隖		wu3		
u	雇		gu4		
u	雇		hu4		
u	靯		du4		
u	黍		shu3		
u	復	复	fu4		
u	惡	恶	wu4		
u	㔪		lu3		
u	㨞		su4		
u	䁈		du3		
u	䍙		wu3		
u	䎸		wu4		
u	䞯		fu4		
u	嗉		su4		
u	塐		su4		
u	塑		su4		
u	塢	坞	wu3		
u	墓		mu4		
u	媽	妈	mu3		
u	愗		mu4		
u	愫		su4		
u	慔		mu4		
u	搏		fu4		
u	椱		fu4		
u	楙	茂	mu4		
u	楚		chu3		
u	楚		chu4		
u	溥		pu3		
u	溩		wu3		
u	溯		su4		
u	滏		fu4		
u	牏		zhu4		
u	痼		gu4		
u	睹		du3		
u	碔		wu3		
u	稒		gu4		
u	竪		shu4		
u	筯		zhu4		
u	署		shu4		
u	耡	助	zhu4		
u	腧		shu4		
u	蒩		zu3		
u	蔀		bu4		
u	蔀		pu3		
u	虜	虏	lu3		
u	蜅		fu3		
u	褚		chu3		
u	褚		zhu3		
u	跨		ku4		
u	輅	辂	lu4		
u	遡		su4		
u	鄠		hu4		
u	鈷	钴	gu3		
u	鉏		shu4		
u	鉒		zhu4		
u	雺		mu4		
u	頋		gu4		
u	飵		zu4		
u	馵		zhu4		
u	鼓		gu3		
u	鼔		gu3		
u	鼠		shu3		
u	賈	贾	gu3		
u	路		lu4		
u	賂	赂	lu4		
u	福		fu4		
u	㒇		wu3		
u	䋨		fu3		
u	䍌		bu4		
u	䍛		gu4		
u	䏽		bu4		
u	䗂		hu3		
u	䞳		fu4		
u	䞳		pu4		
u	䟽		shu4		
u	䪒		zhu4		
u	䭸		fu4		
u	墅		shu4		
u	嫭		hu4		
u	寤		wu4		
u	愬		su4		
u	慕		mu4		
u	暮		mu4		
u	滬	沪	hu4		
u	滷	卤	lu3		
u	滸	浒	hu3		
u	瑦		wu3		
u	皷		gu3		
u	瞀		mu4		
u	箸		zhu4		
u	翥		zhu4		
u	腐		fu4		
u	膆	嗉	su4		
u	舞		wu3		
u	蓾		lu3		
u	蔖		cu3		
u	複	复	fu4		
u	誤	误	wu4		
u	誧		pu3		
u	誧		pu4		
u	豧		fu4		
u	豧		pu4		
u	踇		mu3		
u	踈		shu4		
u	輔	辅	fu4		
u	鄮		mu4		
u	靻		zu3		
u	㫂		zhu4		
u	㵂		shu4		
u	㾻		chu4		
u	㾻		zhu4		
u	䃖		wu3		
u	䓮		mu4		
u	䛩		wu3		
u	䴺		bu4		
u	儊		chu4		
u	嘸	呒	fu4		
u	嘸	呒	wu3		
u	噁	恶	wu4		
u	嫵	妩	wu3		
u	廡	庑	wu3		
u	憮	怃	wu3		
u	撫	抚	fu3		
u	樐		lu3		
u	樜		shu4		
u	潕		wu3		
u	澍		shu4		
u	澍		zhu4		
u	糈		shu3		
u	蝜		fu4		
u	蝥		wu4		
u	褲	裤	ku4		
u	覩		du3		
u	豎	竖	shu4		
u	賦	赋	fu4		
u	賭	赌	du3		
u	踣		pu4		
u	遻		wu4		
u	醋		cu4		
u	鋪	铺	pu4		
u	頫	俯	fu3		
u	餔	哺	bu4		
u	駐	驻	zhu4		
u	駔	驵	zu4		
u	駙	驸	fu4		
u	鴀		fu3		
u	魯	鲁	lu3		
u	數	数	shu3		
u	數	数	shu4		
u	㢚		lu3		
u	㺛		zhu4		
u	䐢		chu4		
u	䔃		zu3		
u	䠼		shu4		
u	䩉		fu4		
u	䪔		fu4		
u	䳇		mu3		
u	䳇		wu3		
u	儛		wu3		
u	憷		chu3		
u	擭		hu4		
u	樹	树	shu4		
u	潞		lu4		
u	濋		chu3		
u	濩		hu4		
u	甒		wu3		
u	窹		wu4		
u	篰		bu4		
u	膴		wu3		
u	薯		shu4		
u	螙		du4		
u	輸	输	shu4		
u	錮	锢	gu4		
u	錯	错	cu4		
u	霔		zhu4		
u	鮒	鲋	fu4		
u	麆		zhu4		
u	麆		zu4		
u	麈		zhu3		
u	擄	掳	lu3		
u	輻	辐	fu4		
u	䒀		bu4		
u	䙘		chu3		
u	䛾		su4		
u	䡧		wu3		
u	䨁		wu4		
u	孺		rhu4		
u	懋		mu4		
u	擩		rhu3		
u	擩		rhu4		
u	斁		du4		
u	曙		shu4		
u	殬		du4		
u	璐		lu4		
u	盨		shu3		
u	瞴		wu3		
u	簄		hu4		
u	賻	赙	fu4		
u	鍍	镀	du4		
u	鍑		fu4		
u	霚		wu4		
u	鬴		fu4		
u	鮬		bu4		
u	㹘		rhu4		
u	䌗		fu3		
u	䔯		ku4		
u	䔰		fu4		
u	䩱		shu4		
u	䬡		zhu4		
u	䯽		fu3		
u	䯽		pu3		
u	癙		shu3		
u	盬		gu3		
u	瞽		gu3		
u	礎	础	chu3		
u	簠		fu3		
u	簠		fu4		
u	藷	薯	shu4		
u	覆		fu4		
u	謼	呼	hu4		
u	霧	雾	wu4		
u	鵏		bu4		
u	鵡	鹉	mu3		
u	鵡	鹉	wu3		
u	䜑		wu4		
u	䥈		mu3		
u	䭖		zhu4		
u	䳝		pu3		
u	簬		lu4		
u	簵		lu4		
u	簿		bu4		
u	艣	橹	lu3		
u	譜	谱	bu3		
u	鏀		lu3		
u	鞴		bu4		
u	騖	骛	wu4		
u	鯝		gu4		
u	鵵		tu4		
u	黼		fu3		
u	櫓	橹	lu3		
u	䒉		wu3		
u	䘀		fu4		
u	護	护	hu4		
u	鶩	鹜	wu4		
u	齟	龃	shu4		
u	㿖		lu4		
u	䘄		zhu4		
u	䝒		shu4		
u	籔		shu3		
u	醹		rhu3		
u	鐪		lu3		
u	露		lu4		
u	顧	顾	gu4		
u	䨼		hu4		
u	鑄	铸	zhu4		
u	韄		hu4		
u	頀		hu4		
u	蠱	蛊	gu3		
u	齭		chu3		
u	齭		shu3		
u	䲐		lu3		
u	虂		lu4		
u	蠹		du4		
u	鱯		hu4		
u	鷺	鹭	lu4		
u	䰞		zhu3		
u	齼		chu3		
u	𠊪		shu4		
u	𠒂		gu3		
u	𠓗		fu4		
u	𠔼		mu4		
u	𠛺		fu3		
u	𠜙		bu4		
u	𠟌		fu3		
u	𠩄		shu3		
u	𠪻		fu4		
u	𠭇		mu3		
u	𠴦		zhu4		
u	𡍨		du4		
u	𡜂		hu4		
u	𡜊		fu3		
u	𡪄		zhu3		
u	𡫽		rhu3		
u	𡻠		zhu4		
u	𡻮		hu4		
u	𢁼		zhu3		
u	𢄓		wu3		
u	𢉙		zhu4		
u	𢋑		wu3		
u	𢕒		fu4		
u	𢜮		mu3		
u	𢜮		wu3		
u	𢨸		chu4		
u	𢲸		lu3		
u	𢻬		fu3		
u	𢾖		du4		
u	𤍍		wu3		
u	𤝕		mu3		
u	𤢘		su4		
u	𤤐		su4		
u	𤬪		du4		
u	𤲑		zhu3		
u	𤳐		zhu4		
u	𤳯		zhu4		
u	𤴱		du4		
u	𤵝		mu3		
u	𤸑		fu4		
u	𤸵		bu4		
u	𤸵		pu4		
u	𤻱		lu4		
u	𥀁		du3		
u	𥀁		du4		
u	𥂩		gu3		
u	𥯖		du4		
u	𥰻		mu4		
u	𦆞		wu4		
u	𦊂		hu4		
u	𦌕		lu4		
u	𦌬		wu3		
u	𦍩		gu3		
u	𦎦		wu4		
u	𦒸		shu4		
u	𦘴		du4		
u	𦙶		gu3		
u	𦬚		hu4		
u	𦰺		fu4		
u	𦼪		mu4		
u	𧀦		lu3		
u	𧃘		zu4		
u	𧆓		cu3		
u	𧇣		zu4		
u	𧉩		bu4		
u	𧉭		nu3		
u	𧌈		fu4		
u	𧑓		shu3		
u	𧥮		hu4		
u	𧪜		su4		
u	𧱛		shu4		
u	𧼯		shu4		
u	𧽋		wu3		
u	𧿹		mu3		
u	𨂣		wu4		
u	𨙔		zhu4		
u	𨛒		bu4		
u	𨛵		hu3		
u	𨛸		hu4		
u	𨸏		fu4		
u	𨹺		fu4		
u	𨺅		fu4		
u	𩂆		fu3		
u	𩌏		bu4		
u	𩒺		fu4		
u	𩢕		bu4		
u	𩣝		bu4		
u	𩬙		fu4		
u	𩯅		fu4		
u	𩾿		fu4		
u	𩿇		hu4		
u	𪃓		fu4		
u	𪄮		hu4		
u	𪏮		rhu3		
u	𪐴		zhu3		
u	𪓐		chu3		
iu	孒		ju1		
iu	六		liu1		
iu	且		ziu1		
iu	玉		yu1		
iu	玊		siu1		
iu	㝼		yu1		
iu	吁		xu1		
iu	圩		qu1		
iu	夙		siu1		
iu	戌		siu1		
iu	扜		xu1		
iu	扜		yu1		
iu	旭		xu1		
iu	曲		qu1		
iu	聿		yu1		
iu	臼		ju1		
iu	迂		yu1		
iu	伹		ciu1		
iu	匤		qu1		
iu	坄		yu1		
iu	寽		liu1		
iu	役		yu1		
iu	忸		niu1		
iu	扵		yu1		
iu	旴		xu1		
iu	汨		yu1		
iu	沑		niu1		
iu	芛		yu1		
iu	谷		yu1		
iu	足		ziu1		
iu	阹		qu1		
iu	車	车	ju1		
iu	㑉		siu1		
iu	㘲		ju1		
iu	㧒		yu1		
iu	㽳		xu1		
iu	匊		ju1		
iu	卒		ziu1		
iu	卹	恤	siu1		
iu	坥		ciu1		
iu	坴		liu1		
iu	姁		xu1		
iu	居		ju1		
iu	屈		ju1		
iu	屈		qu1		
iu	岣		ju1		
iu	岨		ciu1		
iu	怴		xu1		
iu	抭		yu1		
iu	拘		ju1		
iu	於		yu1		
iu	欥		yu1		
iu	沮		ciu1		
iu	沮		ziu1		
iu	泦		ju1		
iu	炈		yu1		
iu	狙		ciu1		
iu	盱		xu1		
iu	肭		niu1		
iu	育		yu1		
iu	苴		ciu1		
iu	苴		ziu1		
iu	郁		yu1		
iu	陓		yu1		
iu	㖅		siu1		
iu	㭕		qu1		
iu	䂇		niu1		
iu	䢖		yu1		
iu	促		ciu1		
iu	哊		yu1		
iu	囿		yu1		
iu	恤		siu1		
iu	昱		yu1		
iu	欨		xu1		
iu	疫		yu1		
iu	祛		qu1		
iu	紆	纡	yu1		
iu	胠		qu1		
iu	胥		siu1		
iu	荂		xu1		
iu	虶		yu1		
iu	律		liu1		
iu	㰭		xu1		
iu	䀠		ju1		
iu	䖡		niu1		
iu	俱		ju1		
iu	哫		ziu1		
iu	垼		yu1		
iu	娽		liu1		
iu	峪		yu1		
iu	彧		yu1		
iu	恧		niu1		
iu	拲		ju1		
iu	挶	局	ju1		
iu	捄		ju1		
iu	栯		yu1		
iu	欰		siu1		
iu	浴		yu1		
iu	涑		siu1		
iu	珬		siu1		
iu	畜		xu1		
iu	疽		ciu1		
iu	痀		ju1		
iu	眗		ju1		
iu	砠		ciu1		
iu	砡		yu1		
iu	荲		xu1		
iu	衄		niu1		
iu	袪	祛	qu1		
iu	訏		xu1		
iu	陬		ziu1		
iu	陸	陆	liu1		
iu	㖩		ziu1		
iu	㚜		yu1		
iu	㥌		ju1		
iu	㹼		ju1		
iu	䏣		ciu1		
iu	䒧		qu1		
iu	勖		xu1		
iu	勗	勖	xu1		
iu	區	区	qu1		
iu	唹		yu1		
iu	啐		ziu1		
iu	域		yu1		
iu	堉		yu1		
iu	娵		ziu1		
iu	娶		siu1		
iu	宿		siu1		
iu	尉		yu1		
iu	崌		ju1		
iu	崛		yu1		
iu	据		ju1		
iu	掫		ziu1		
iu	掬		ju1		
iu	梮		ju1		
iu	欲		yu1		
iu	涺		ju1		
iu	淕		liu1		
iu	淢		yu1		
iu	淤		yu1		
iu	淥	渌	liu1		
iu	淯		yu1		
iu	渌		liu1		
iu	烼		xu1		
iu	焌		ciu1		
iu	菀		yu1		
iu	菊		ju1		
